Time,Counts
2.86102294921875e-05,170.0
10.007786989212036,231.0
20.01545286178589,224.0
30.02303719520569,205.0
40.03055429458618,226.0
50.03799390792847,217.0
60.0453519821167,206.0
70.0526475906372,226.0
80.05986714363098,226.0
90.06700229644775,228.0
100.0740613937378,224.0
110.08205485343933,253.0
120.08997058868408,229.0
