Time,Counts
2.384185791015625e-05,7762.0
10.007750749588013,401.0
20.01539635658264,365.0
30.0229594707489,377.0
40.030442237854004,351.0
50.03785300254822,404.0
60.0451877117157,379.0
70.05243515968323,400.0
80.05961203575134,342.0
90.06670331954956,323.0
100.07472801208496,375.0
110.08268809318542,344.0
120.090567111969,376.0
