Time,Counts
1.049041748046875e-05,672.0
10.00743556022644,105.0
20.01481819152832,109.0
30.022090196609497,107.0
40.02928018569946,100.0
50.036359786987305,82.0
60.044403314590454,112.0
70.05237340927124,103.0
80.06026554107666,111.0
90.06353425979614,110.0
100.07042837142944,108.0
110.07805109024048,98.0
120.08564591407776,110.0
