Time,Counts
1.049041748046875e-05,8163.0
10.007458925247192,269.0
20.014788389205933,260.0
30.022035598754883,298.0
40.02916669845581,300.0
50.036253690719604,257.0
60.044267892837524,273.0
70.05220699310303,270.0
80.06010723114014,250.0
90.06789708137512,269.0
100.07557487487793,266.0
110.08320307731628,272.0
120.09075260162354,244.0
